ubigeo;aet;pet;pr;ro;soil;tmmn;tmmx;vs
61106;16.38232;105.740173;13.039899;0.165142;8.331916;12.660092;25.415596;28.477982
61107;59.700493;92.562691;48.238114;2.033366;19.263662;3.565913;17.974783;34.339576
61108;4.730578;112.551233;3.982333;0.024857;3.033622;14.9305;26.97488;29.424983
61109;29.206623;103.586171;23.083834;0.675795;12.055731;9.110568;22.773659;31.892666
61110;10.183103;110.852798;7.094989;0.123044;8.177926;13.289824;25.938667;30.117997
61111;58.90319;94.405337;46.387443;1.985961;18.495493;4.23315;18.803297;33.374896
61112;66.549299;95.089558;54.954006;2.294388;22.088145;5.162177;19.522831;32.607337
61113;20.696562;108.219526;14.21474;0.502677;14.545461;11.073178;24.377114;30.222449
61201;52.914132;101.320708;37.018818;1.617962;28.354505;7.061139;21.643131;30.987438
61202;34.384352;106.899487;22.266627;1.211866;25.907078;10.961481;24.570889;27.605481
61203;23.311313;108.950612;16.162442;0.436604;19.014687;12.406647;25.539884;27.052023
61204;59.974102;93.780614;46.565468;2.088437;20.877975;3.908253;18.562162;33.526767
61301;50.425391;104.406196;40.659004;1.897808;14.681881;11.121948;24.26608;27.593897
61302;73.843704;100.172222;62.66453;1.146492;24.220222;8.944444;22.777778;28.566667
61303;43.62694;102.937494;34.416983;0.956623;15.831085;9.324485;22.934713;30.336224
61304;54.503059;103.510074;45.449083;2.120925;14.84173;10.717215;23.901354;27.490232
61305;61.985383;101.944011;50.536166;1.855654;18.604871;10.221721;23.612705;27.780533
61306;74.23896;96.977966;63.834557;1.12794;24.758333;6.897009;20.967521;30.590897
61307;65.600704;97.781367;53.181519;1.166963;22.597049;7.168643;21.237598;30.917473
61308;62.991987;101.857172;50.707425;1.109126;19.684582;9.911154;23.416923;28.264615
61309;40.00864;107.70758;31.914717;1.42183;12.355271;11.19112;24.297812;28.264672
61310;70.389181;100.359803;60.143009;1.588012;22.160862;9.096491;22.761988;28.461988
61311;75.446241;99.634228;62.633728;1.126579;25.187666;8.222556;22.209023;29.452256
70101;0.054562;85.311908;0.008357;0;0.1;15.676812;22.304831;35.951515
70102;0.028476;83.72963;0;0;0.1;15.483333;22.311111;36.188103
70103;0.032684;86.641667;0;0;0.1;15.575;22.45;35.647273
70104;0.031529;83.971795;0;0;0.1;15.461538;22.369231;36.100777
70105;0.01213;82.433333;0;0;0.1;15.6;22;36.655556
70106;0.032832;85.702578;0.109224;0;0.1;14.809941;22.396439;35.64492
80101;48.212487;86.810834;41.911481;2.017221;17.198597;2.062589;16.848694;19.478147
80102;52.99036;84.923614;45.612613;2.19661;20.184417;1.073988;16.167466;20.685457
80103;46.888182;87.914182;42.663636;2;13.587213;2.141818;16.94;19.623636
80104;49.667217;88.809029;38.960081;2;28.357172;2.607053;17.363224;19.033501
80105;46.281469;90.132849;37.80725;2;20.637638;3.397518;17.897163;18.488298
80106;49.55618;88.546237;41.525661;2.061241;20.744901;2.18786;17.034979;19.462757
80107;47.73325;90.269317;37.298788;2;28.540302;3.062;17.6985;18.731
80108;39.780208;92.867014;35.083333;2;14.492593;4.525;18.583333;17.7875
80201;54.652116;87.832834;43.310957;2.10098;39.441648;-0.023838;15.803528;20.959639
80202;49.705338;91.318691;42.341499;2.118131;15.753944;0.217182;16.478866;20.569759
80203;53.600738;91.674042;41.520262;2.053596;36.521711;1.784151;17.255342;19.997986
80204;52.311257;91.533036;42.686918;2.070891;19.263836;0.19153;16.593989;20.587432
80205;54.663253;89.401863;43.344831;2.221862;28.57185;-0.57385;15.659693;21.56028
80206;53.249467;88.223207;42.220215;2.118207;46.074515;1.46375;16.764934;20.129276
80207;52.926804;88.595728;42.920546;2.169447;23.403836;-0.394398;15.67563;21.004342
80301;45.902485;92.404675;41.877784;2.068142;14.411413;3.491377;18.014543;18.97574
80302;52.952913;87.547198;48.072437;2.102629;18.791963;1.886399;16.696673;20.598337
80303;45.861619;90.444569;40.306922;2;15.308226;3.148087;17.676503;18.828415
80304;52.395035;92.264481;47.020158;2.154643;16.472048;3.815122;18.669665;19.583476
80305;54.835313;85.505024;47.916587;2.310699;41.368974;0.880811;15.779276;21.314419
80306;56.933304;90.656238;52.081279;2.54989;23.091629;3.554101;18.467597;20.035098
80307;63.870666;92.151801;58.822009;2.845064;21.633213;4.550887;19.661137;19.994152
80308;44.905231;91.94972;41.406934;2.019799;13.185061;3.392701;17.892701;18.84708
80309;48.921743;92.030467;44.431845;2.030592;15.71884;3.921032;18.355556;18.925794
80401;51.362198;84.196045;42.803351;1.995065;64.412666;0.648214;15.547516;20.507803
80402;46.366697;88.784364;37.925903;1.748252;25.958531;2.591783;17.304371;18.946853
80403;49.663074;86.836567;39.612152;1.921519;46.034332;1.473924;16.303544;19.596329
80404;55.815684;83.311603;45.652491;2.212986;101.682763;1.400726;16.20099;19.591339
80405;49.798548;88.265502;38.454072;1.938111;41.21471;1.609202;16.536889;19.313844
80406;48.382358;87.655364;37.589357;1.997148;36.588245;2.322053;17.13346;18.901996
80407;48.948741;87.484511;39.231111;1.928889;26.547111;2.192;17.050222;19.257333
80408;69.657603;86.91996;68.634387;3.52376;145.711467;7.55545;21.897126;15.250225
80501;54.844702;89.754968;42.682198;2.210948;36.433068;-1.540774;15.452924;22.166639
80502;55.092026;89.688586;39.611766;2.263154;56.196295;-2.332291;14.967446;23.369833
80503;54.844847;88.763109;38.900085;2.259114;55.979388;-2.741774;15.030031;23.14893
80504;55.250255;88.041803;42.100962;2.134334;58.800347;-2.54831;14.971268;22.779507
80505;56.241911;84.304679;40.530356;2.244315;81.045563;-4.082882;13.843063;23.984969
80506;53.122718;91.530211;42.905659;2;24.006143;0.09;16.549231;20.670769
80507;54.930228;89.963222;42.051141;2.358802;43.831274;-1.828065;15.248871;22.747097
80508;54.568441;90.96795;44.233786;2.154985;23.490968;-0.227662;16.250104;21.163361
80601;57.553869;86.387054;42.63643;2.057276;103.293635;-2.674413;14.541676;22.519702
80602;59.383372;77.87177;46.607158;2.949231;183.235422;-4.50175;12.253359;23.969202
80603;54.701739;87.362545;42.67047;2.025996;51.38499;-1.78178;14.944854;21.897079
80604;58.074928;82.274092;43.213923;2.161428;114.507843;-4.132621;13.425493;23.936376
80605;55.691321;73.355611;47.429722;4.520198;163.904249;-5.003096;11.631479;24.54236
80606;58.602642;82.483522;44.43928;2.106944;138.069382;-3.551227;13.4775;23.159884
80607;54.084986;91.070413;41.882733;2;38.959373;-0.060294;16.539496;20.713655
80608;53.242562;91.787396;41.895971;2;29.497707;0.348373;16.863018;20.449408
80701;44.862189;83.608052;27.945836;0.904524;56.206839;-3.919843;12.637102;27.95716
80702;57.048034;89.590595;44.710934;2.180874;92.32081;0.199508;15.977932;22.140779
80703;56.133856;91.659452;41.835524;2.335076;73.897885;-0.872484;15.469611;23.072502
80704;56.980497;92.289851;43.720905;2.137915;82.118013;0.318107;16.30568;22.416
80705;55.796369;89.422922;41.803223;2.32799;55.516958;-1.737528;15.016565;23.074799
80706;48.122873;89.259393;33.843229;2.119147;37.354374;-2.04182;14.245336;25.820986
80707;51.220117;92.501309;37.377207;2.334763;40.346456;-0.736373;15.393266;24.304772
80708;54.581487;89.073423;35.006562;2.183752;81.880477;-2.607985;14.181736;24.924968
80801;48.888192;90.819295;31.537142;2.254305;32.245317;-2.914249;14.91729;24.53123
80802;46.629364;76.97094;29.973118;1.408791;68.973869;-6.386825;11.056029;28.139129
80803;52.143046;88.506362;31.760395;1.71525;63.232494;-3.334678;13.968043;25.318416
80804;45.506373;87.835532;31.110455;2.433395;32.72901;-4.049466;13.971381;25.46054
80805;49.33811;89.852525;34.354706;2.387155;31.943104;-3.324161;14.916569;24.124147
80806;53.340058;91.991757;36.047742;2.344045;40.708277;-1.987927;15.746982;22.952012
80807;47.65513;85.350472;27.358125;0.453336;64.677797;-4.453656;12.859782;26.997569
80808;53.279564;89.989117;36.183067;2.336409;43.932801;-2.803552;15.187902;23.534383
80901;83.374122;93.878261;95.920353;4.616341;181.371796;11.16861;26.113586;15.088865
80902;88.85556;95.623691;129.272013;10.92089;200.884483;15.923058;28.983441;12.852617
80903;73.383273;89.262499;70.418005;3.546081;199.417176;6.793092;21.683028;16.875457
80904;85.068992;96.584742;90.319555;4.277505;200.905693;11.777606;26.617548;14.7221
80905;74.111954;88.233448;76.532609;4.001101;220.20462;7.004129;21.714677;16.540281
80906;86.431759;93.880439;113.696026;6.260277;228.000901;12.86784;26.919019;13.257682
80907;83.138302;96.925999;88.866412;4.829353;43.59052;11.995488;26.679407;16.53671
80908;67.037785;86.206025;65.038661;3.208332;68.756435;3.136756;18.278334;20.83893
80909;73.481569;93.076539;73.804225;3.516155;40.167921;6.909628;22.080364;18.969813
80910;85.614615;95.459572;100.415254;5.285116;116.03264;12.907903;27.324113;15.934626
81001;53.343129;86.828127;43.146145;2;43.747551;2.02237;17.106907;19.663108
81002;56.041828;91.062697;43.700033;2.063578;61.80336;1.243553;16.828376;20.835482
81003;54.392425;93.501264;43.445573;2.001893;53.51842;3.146664;18.261193;19.810341
81004;52.9362;92.584349;41.409773;2;45.944133;3.216581;18.303351;19.309622
81005;53.297782;90.329908;44.06177;2.062145;29.596969;3.23496;18.113904;19.646825
81006;56.31854;89.302573;43.278243;2.215991;62.202817;-0.862154;15.32671;22.492595
81007;52.331041;92.361584;41.532992;2;38.861027;4.122899;18.899142;18.735163
81008;54.146524;91.308655;41.749803;2.075977;42.33342;1.820092;17.30184;20.157975
81009;53.296758;87.15906;42.663622;2;35.322868;2.017344;17.014115;19.624163
81101;50.938441;83.806267;47.319463;3.421925;55.061408;3.897353;18.465947;16.949402
81102;50.072128;88.30421;38.534448;2;49.392549;1.390315;16.502252;19.42027
81103;45.297169;83.627214;37.866439;1.870754;47.236697;3.197469;17.784494;17.548862
81104;47.80287;88.190774;36.724156;1.946569;49.408081;1.747407;16.748324;18.787114
81105;49.295668;89.245677;36.916425;2;51.306671;1.614309;16.71797;18.922962
81106;76.421356;88.797309;137.10418;53.743354;90.74925;11.486551;24.246789;13.933736
81201;48.548348;89.828576;37.336714;2;40.811195;1.930394;17.150514;18.988613
81202;45.878569;89.349766;36.87401;1.963285;36.683524;2.847059;17.727731;18.659384
81203;80.433536;87.006363;245.858572;161.941028;78.087202;12.176189;23.868059;14.70456
81204;55.020888;82.101318;44.349743;2.127002;93.842961;-1.310255;14.493655;20.799162
81205;50.500959;88.761504;37.913159;2;57.205061;0.979796;16.436531;19.261143
81206;54.932437;83.545522;43.871634;2.201938;51.855108;-1.985899;14.336991;22.064995
81207;53.176079;83.873527;43.526106;2.147252;53.586487;-0.377121;15.305246;21.181808
81208;48.030448;88.360244;38.609103;1.893661;38.00375;2.181391;17.135685;19.123211
81209;57.254018;75.675424;53.048634;3.964385;95.675859;-1.511668;14.271341;20.720451
81210;52.868895;78.269826;45.9638;4.324705;99.153439;-2.811536;13.377998;22.268386
81211;48.129904;88.827043;37.462609;1.98773;32.837098;2.752914;17.528528;18.748313
81212;53.165894;86.442191;42.540326;2.054753;42.695265;-0.169947;15.677435;20.613718
81301;53.130926;85.511873;44.501632;2.175201;71.121157;1.528389;16.287048;20.329292
81302;51.469266;86.802327;41.933987;2;24.892556;2.050937;16.845902;19.523185
81303;44.987529;92.389794;36.690204;2;26.753707;4.320063;18.670219;18.013636
81304;67.409209;87.333253;62.015627;3.34245;119.281702;4.384469;19.352004;18.878691
81305;46.236959;95.540337;37.281591;2;26.597533;5.197852;19.425773;17.709794
81306;58.35555;84.813805;49.633799;2.561832;85.518065;1.00802;15.919194;21.096366
81307;46.285083;88.434858;38.852143;2.004167;42.715526;3.352;17.887;18.7995
90101;40.803061;82.647296;33.822751;1.339585;18.623932;-2.138167;12.37598;33.184459
90102;34.407161;83.14495;23.646769;1.109826;26.464897;-2.489589;11.871809;34.642845
90103;44.885069;94.265815;38.813634;1.300913;12.965943;2.095631;16.793491;27.968034
90104;39.832901;93.893895;35.468719;1.203052;10.95087;1.484118;15.95;29.621471
90105;39.237176;94.641581;35.437141;1.194911;10.627927;1.806858;16.300885;29.309292
90106;40.554918;78.807587;35.802428;1.577789;17.062453;-3.168025;11.26496;34.181363
90107;35.749212;95.513288;34.368727;1.123744;9.708922;2.3;16.643581;28.898311
90108;35.932343;97.492353;35.421927;1.17261;10.316901;3.975;18.492308;26.186538
90109;39.917168;90.003787;35.277734;1.16595;11.599487;-0.450564;13.992857;32.200752
90110;37.962883;89.330926;30.048083;1.089257;13.073286;-0.496708;13.933997;31.848315
90111;34.800966;99.78913;34.833171;1.175995;9.925167;4.730435;19.341304;25.069565
90112;38.088444;93.180217;34.783286;1.141899;10.380748;1.125769;15.536154;30.078333
90113;39.76011;83.2646;30.090724;1.19776;19.852582;-2.221294;12.265613;34.074457
90114;41.720473;90.601297;35.320684;1.222606;11.549364;0.131886;14.694012;30.523802
90115;37.711488;95.446535;35.422415;1.16639;10.411591;2.632335;17.125749;27.894311
90116;34.786404;89.776322;29.149441;1.259661;11.364819;-0.268053;14.056829;32.138932
90117;43.986536;91.409213;36.638974;1.224912;12.070173;0.579354;15.203726;29.349658
90118;39.060903;79.278737;27.420921;1.323247;40.091115;-3.198993;11.299023;34.958467
90119;40.066461;91.276547;35.24887;1.179287;12.097749;0.674505;15.201671;30.188614
90201;42.494527;99.835152;38.073646;1.297804;10.557184;4.923777;19.989922;23.885029
90202;40.847982;98.929079;36.795306;1.308179;11.315787;4.48018;19.48979;24.579279
90203;46.105053;96.190778;41.617393;1.32865;11.630244;3.002111;17.900396;25.943008
90204;39.401422;102.787708;35.972342;1.250867;9.62229;5.890659;21.11044;22.784615
90205;33.703936;107.010499;32.21858;1.013805;7.503782;7.949008;23.298088;21.361969
90206;48.66824;92.013253;42.600677;1.353017;13.706357;0.990919;15.73206;28.799612
90207;40.704631;102.409076;37.60522;1.273474;10.107975;5.462882;20.580349;23.224236
90208;45.562773;96.83467;40.080558;1.342995;12.582945;3.546617;18.497494;25.610777
90301;45.726439;85.734081;38.996502;1.443419;12.610454;-1.154286;13.205705;31.258572
90302;44.654908;95.772495;39.670349;1.285619;11.001665;2.546474;17.325321;26.497917
90303;43.473444;97.673129;39.141671;1.293163;10.687607;3.796939;18.719388;25.122449
90304;44.776012;88.553859;36.707508;1.201108;12.167653;-0.11009;14.420179;29.878139
90305;27.370846;109.790051;26.422899;0.571532;5.484388;8.881092;24.311625;20.645238
90306;45.226174;96.149648;40.317359;1.226457;10.99712;3.060892;17.904809;25.907995
90307;47.676808;92.774618;42.6923;1.237366;11.847822;1.293002;15.976975;27.978668
90308;45.685019;95.317048;42.028159;1.269041;11.019911;2.060305;16.802672;27.187786
90309;37.981643;103.530855;35.43452;1.040998;8.646543;6.087324;21.223474;22.706573
90310;41.77741;101.166577;37.880134;1.201716;9.636645;5.03741;20.038489;23.664748
90311;48.644788;92.76313;42.119661;1.148596;11.54329;1.310995;15.920942;27.793455
90312;50.641686;89.696672;42.891009;1.184412;12.468588;0.424;14.984148;28.856074
90401;34.924163;80.093554;23.763258;1.728891;53.997206;-3.251599;11.354824;34.162389
90402;28.883946;85.948775;16.601902;1.541364;50.506762;-1.209855;13.363126;32.055291
90403;34.522563;80.025574;21.230363;1.683953;71.401184;-3.138823;11.339972;34.491992
90404;10.151343;101.195903;3.629864;0.650705;13.978509;4.112711;19.089493;27.237923
90405;32.201896;81.236633;19.141456;1.43012;49.974258;-2.854666;11.560324;34.48051
90406;25.751591;90.184869;20.10542;1.569208;27.123009;-0.08635;14.713205;30.062611
90407;26.392479;86.900378;16.059301;1.471242;40.036436;-0.745712;13.958299;31.378769
90408;16.911678;91.064586;8.807375;1.135196;21.468367;0.882922;15.470576;30.593004
90409;21.708679;90.750781;11.705991;1.248913;28.300595;0.963849;15.778693;29.369673
90410;7.069515;102.065353;1.920941;0.484451;9.349878;5.243052;20.058685;26.939764
90411;39.161875;73.414228;27.100149;1.589411;51.030352;-4.439944;10.080263;35.950375
90412;17.142697;93.911174;4.561926;1.111879;22.582966;2.006438;16.650858;28.892811
90413;14.347596;97.455651;9.203413;0.919985;15.768184;3.066711;18.029921;27.155614
90501;46.131498;99.854782;41.850312;1.886305;12.796122;5.525045;20.740934;23.103232
90502;49.7025;94.974132;42.361644;1.406055;15.379929;3.644103;18.617124;25.406624
90503;52.890136;94.565525;45.193707;1.46719;20.149983;5.373645;20.278614;23.612575
90504;48.590258;95.442349;42.716439;1.405688;15.073993;4.278816;19.380685;24.498131
90505;32.964511;108.35108;31.61948;1.8202;7.253717;8.672148;24.139765;20.426174
90506;50.806189;95.345782;44.671011;1.408963;15.855299;3.869525;18.942348;24.835224
90507;57.760536;90.998896;49.107243;1.502826;19.892602;2.444389;17.36384;26.596384
90508;31.295519;107.633604;29.536976;1.345817;7.043107;8.552846;23.926829;20.706504
90509;49.933968;98.113486;44.115346;1.578749;14.478612;5.627726;20.778759;23.145019
90510;52.802239;95.724903;44.624254;1.463939;17.521561;5.099377;20.178583;23.565498
90511;48.098129;95.343697;41.164581;1.39403;14.907651;3.734842;18.588688;25.838122
90601;10.650638;99.08604;6.813729;0.723996;9.610257;2.729338;17.632005;28.064132
90602;8.92612;99.655442;5.661075;0.730853;8.421274;2.800606;17.645485;27.919744
90603;4.932783;98.455637;1.318626;0.666526;3.447208;1.787382;16.570755;28.868632
90604;14.562767;95.60543;10.738111;1.031176;14.077787;1.725;16.514103;28.226282
90605;11.877717;93.80101;10.284978;1.089897;5.275579;0.077177;14.658706;30.545149
90606;3.840341;102.695761;1.217751;0.474489;2.814178;4.164857;19.264143;26.536143
90607;33.812782;82.606054;27.068684;1.554319;13.852263;-2.743821;11.605519;33.586248
90608;19.196461;90.697762;16.198221;1.241796;6.688868;-0.934044;13.68783;31.474921
90609;12.155034;98.760536;6.809526;0.848505;13.455925;2.800656;17.710949;27.673814
90610;27.582755;86.832251;21.252837;1.537013;19.556969;-1.662386;12.870981;32.011122
90611;7.858872;100.573194;3.477454;0.727837;5.872904;2.778221;17.470552;27.831595
90612;4.551664;100.702913;2.087335;0.675322;3.252716;2.156889;16.940412;28.788778
90613;10.500289;98.820097;7.799642;0.831227;5.101705;1.927348;16.642952;28.97702
90614;12.424238;96.050796;9.486791;0.930474;4.871092;0.610124;15.565771;29.920661
90615;20.194893;89.532557;15.117783;1.200124;10.513725;-0.78313;13.637816;31.460825
90616;25.268045;85.425509;19.247928;1.404942;13.677558;-1.981117;12.391383;32.686915
90701;45.205619;95.983304;39.165603;1.347098;14.32901;3.906278;18.534417;26.086547
90702;42.700538;94.680584;38.524318;1.274521;11.671238;2.656204;17.131905;27.981684
90703;48.529971;92.991766;41.960876;1.384017;14.262743;2.138702;16.697315;28.465436
90704;45.347786;94.680894;39.708357;1.340687;13.48363;3.16165;17.741262;27.153883
90705;50.915467;96.283353;43.373387;1.448048;22.395911;5.68156;20.447462;23.846787
90706;45.054622;97.263389;39.172544;1.364106;16.184994;5.082523;19.742824;24.658796
90707;72.589367;96.911148;62.766268;2.345886;118.927052;10.164214;24.677422;18.908501
90709;50.751109;92.462151;43.562092;1.429869;18.052163;3.246116;17.728353;27.52158
90710;42.244649;95.510452;38.056233;1.246366;10.888251;2.240959;16.6;28.939668
90711;46.923752;94.429434;42.309588;1.354404;12.543139;2.742959;17.129272;28.258623
90713;49.392875;98.154782;42.570563;1.445177;22.334221;8.58855;23.185496;20.803053
90714;55.992965;92.96934;46.597389;1.536705;31.652066;5.667239;20.276845;23.888041
90715;60.939294;96.782866;50.763518;1.593788;40.961371;8.453918;22.948969;20.973918
90716;57.750886;91.182413;49.3985;1.534493;22.486033;2.645347;17.088832;28.85478
90717;61.623611;96.405052;51.771692;1.592148;51.847921;7.736858;22.375342;21.679238
90718;68.685802;92.702569;58.517617;1.986245;87.120255;7.230197;21.983324;21.487219
100101;41.582034;98.572071;37.480001;1.71873;15.333766;9.057685;23.930835;25.61556
100102;46.177795;94.189762;43.635191;1.786635;21.645985;8.172978;22.912132;26.040901
100103;62.813353;93.715824;57.204383;2.681345;77.410469;10.437159;25.154872;22.41145
100104;58.776007;82.546004;58.520834;2.362078;70.607429;4.835667;19.352857;29.303
100105;57.339732;75.135257;51.942746;1.634441;25.975094;1.168192;14.971362;34.205047
100106;56.883751;82.050581;53.037816;1.703283;34.197612;4.224612;18.57031;30.588928
100107;50.298764;88.940693;46.083847;1.568822;20.956226;6.1966;20.734163;28.485655
100108;57.593602;73.255705;57.421626;1.840741;37.973079;1.517446;15.407914;33.55018
100109;52.840508;84.949836;52.315264;2.059932;46.461525;5.228216;19.701838;29.357486
100110;57.715526;82.77286;51.276555;1.586319;25.260767;4.33373;18.660317;30.590873
100111;44.606238;92.961092;40.35691;1.212976;16.364295;7.333923;21.949196;27.242605
100112;59.128512;75.486945;56.34665;1.618602;33.381422;1.700683;15.595222;33.643003
100201;50.172787;84.257679;51.839125;2.29871;33.670963;4.882198;19.169208;29.186925
100202;53.570764;77.60055;52.564525;1.882163;29.576998;2.670188;16.62989;32.144366
100203;56.173837;75.187556;50.255558;2.004291;23.061555;1.654814;15.440234;33.38707
100204;49.215277;87.768218;48.481396;1.632895;26.780795;6.092549;20.575594;28.140497
100205;47.650126;89.584917;41.172644;1.407155;15.739343;5.997955;20.399642;28.380266
100206;52.822379;82.626615;46.674675;1.821258;20.160807;3.609426;17.687295;30.769672
100207;57.424673;78.005877;58.380218;1.929483;38.190508;2.410885;16.36804;31.797912
100208;46.484363;89.627831;45.599355;1.594625;22.716011;6.788024;21.351497;27.287425
100301;53.845012;75.211968;44.580533;1.472011;19.645083;1.321861;15.235065;34.711039
100307;56.525442;70.672291;56.92618;1.579355;49.557649;0.813409;14.841519;34.983118
100311;60.970456;77.228199;61.002918;1.99831;73.020543;2.864139;17.183689;31.790892
100313;55.219171;74.448698;46.564459;1.454365;23.919095;1.355227;15.449545;34.762545
100316;57.52092;73.907876;55.025191;1.566255;43.456305;1.767105;16.008224;34.119079
100317;54.13444;77.64397;43.850806;1.447697;18.930519;1.941883;16.02987;34.185227
100321;56.006224;80.320842;46.028622;1.470997;19.841248;3.007609;17.303623;33.068841
100322;56.260091;78.335044;46.296053;1.484982;21.175001;2.310403;16.470134;33.592953
100323;58.226914;82.688529;49.051448;1.492003;21.481392;3.84129;18.284516;32.105161
100401;63.640004;83.045831;61.270364;2.417623;74.823071;3.971288;18.747481;31.15827
100402;57.915909;82.024285;55.632348;2.577846;35.890118;4.046693;18.853175;32.033135
100403;71.001341;92.935466;66.162017;2.947292;86.499422;8.910384;23.661498;25.099533
100404;59.100593;81.322093;58.086675;2.73181;47.394398;3.612608;18.360929;32.259423
100501;54.08987;71.340498;47.238268;1.433048;28.107936;0.299675;14.388157;35.948671
100502;64.04069;84.565117;59.097522;2.486611;72.131477;5.134737;20.018316;29.812105
100503;59.605794;78.870524;53.946036;1.578781;42.847222;3.064516;17.567204;32.7375
100504;57.011194;69.950944;60.297098;1.618946;58.432285;0.621405;14.725418;35.152731
100505;65.358337;88.039392;58.166498;2.537455;64.656586;6.916046;21.8294;27.476501
100506;56.415343;72.321991;51.758352;1.469849;38.409365;0.929793;15.186269;35.055052
100507;74.907326;93.51138;82.099852;8.412904;104.361754;10.895044;25.177557;22.496318
100508;58.273601;76.743698;50.980221;1.447873;33.896181;2.066071;16.447619;33.908631
100509;56.062619;72.657792;49.493467;1.45585;30.128947;0.763793;14.963547;35.302586
100510;57.564803;73.010223;54.959097;1.552249;50.127622;1.206383;15.518541;34.659119
100511;58.995701;72.459544;59.014406;1.754029;71.125953;1.529185;15.827038;33.733742
100601;94.91294;98.360655;194.308116;83.648262;238.940399;18.068285;30.669149;13.587035
100602;84.569561;96.979646;121.652607;26.712456;189.873957;15.362888;29.351932;15.885663
100603;90.838815;96.278611;162.884604;50.419719;217.71722;16.653359;30.193666;14.393282
100604;90.199925;96.033383;165.600077;62.561097;214.035507;16.200069;29.663546;14.88356
100605;96.808836;99.40696;217.554279;104.657164;246.232565;18.544989;30.965256;12.89343
100606;85.60055;97.186954;113.619873;15.498026;206.022515;15.526711;29.368372;16.620674
100701;60.953059;85.818635;55.180793;2.463633;32.665198;4.319283;19.13948;31.517018
100702;78.575536;91.865197;108.425389;29.401872;172.865517;10.868919;25.023353;22.161195
100703;58.401815;83.556243;54.832113;2.342091;34.33048;4.211141;19.001061;31.875199
100801;60.876909;84.818967;60.451613;2.458532;52.657991;4.993716;19.25484;27.980957
100802;64.697081;96.560487;60.07888;3.341541;79.914071;11.602433;26.247783;20.524551
100803;61.374406;82.864673;61.374474;2.894712;43.309176;4.241906;18.55666;29.343801
100804;50.025704;95.884788;42.74617;2.175475;25.870226;8.690141;23.592488;24.789437
100901;90.332312;94.022119;196.29712;94.748389;187.975728;20.229208;31.948101;9.614541
100902;85.957194;94.728595;172.314391;77.030507;201.248345;18.004084;30.592086;13.209267
100903;86.764587;92.579658;145.897468;34.155416;212.312899;21.044105;32.206528;7.830726
100904;89.109881;93.2779;184.486664;82.643959;195.853192;20.777273;32.262506;8.6844
100905;90.269046;95.191398;167.271119;56.334858;181.842076;20.426743;31.894226;10.247984
101001;47.761843;64.415597;42.691119;2.449996;23.930548;-1.157593;12.38581;36.944495
101002;49.94028;68.064224;43.461674;1.767895;19.290328;-0.567408;13.003431;36.468806
101003;55.49862;76.81365;45.742136;1.488768;19.50931;1.7375;15.608984;33.888281
101004;43.896164;59.074516;43.534855;2.9554;25.574295;-2.555974;10.882169;38.761271
101005;54.198026;74.550434;44.96137;1.563094;19.966774;1.193191;15.024681;34.630355
101006;57.501251;77.181114;48.968678;1.530328;22.59221;1.768208;15.656936;33.816329
101007;50.619015;65.810763;45.590743;1.91473;23.72624;-0.979182;12.498363;36.533005
101101;58.071145;72.812825;58.129274;1.625491;43.488007;1.039021;14.914379;34.526909
101102;57.773306;78.071719;49.615237;1.507263;23.127778;2.287805;16.326829;33.508943
101103;58.132576;78.943182;49.20303;1.539601;22.028662;2.262121;16.306061;33.362121
101104;57.598675;71.263299;58.73078;1.623978;50.473511;0.89375;14.850532;34.81117
101105;60.391371;75.776954;57.144221;1.63961;35.948172;1.742581;15.656774;33.672258
101106;57.143846;76.317065;49.722505;1.523622;25.151609;1.813112;15.840607;33.96546
101107;57.168209;77.235286;48.513839;1.500921;24.440497;2.030847;16.157288;33.844237
101108;59.159031;77.440466;52.309324;1.569133;28.011078;1.831746;15.751587;33.745238
110101;0;112.010929;0;0;0.1;12.483406;24.508324;31.655334
110102;0.002498;110.502382;0;0;0.1;12.324328;25.281791;23.952866
110103;0.005216;110.813953;0;0;0.101517;12.080952;25.172751;24.403597
110104;0;112.855188;0;0;0.092321;12.704106;24.364164;34.145679
110105;0;108.091373;0;0;0.1;13.117353;25.191471;25.220739
110106;0;109.020286;0;0;0.1;13.117143;25.3;24.622857
110107;0;108.796296;0;0;0.1;13.026984;25.190873;24.928621
110108;0.001536;109.520182;0.001422;0;0.109142;12.89515;25.115099;25.890208
110109;0.197746;111.330255;0.074088;0.027559;0.502283;9.929993;24.441416;23.748363
110110;0;109.660233;0;0;0.1;12.869118;25.373897;24.006507
110111;0.006446;113.647534;0.004405;0.002807;0.099875;12.522646;25.021509;30.513776
110112;0;110.697999;0;0;0.1;12.750065;24.937987;27.841637
110113;0;106.84375;0;0;0.1;13.1375;25.06875;25.486667
110114;0.257894;111.600937;0.102281;0.086583;0.524534;8.645129;23.403429;25.055166
110201;0.034213;109.117335;0.062933;0;0.148431;11.915628;24.490333;29.285077
110202;0.122011;109.463263;0.058167;0.003095;0.423834;11.410205;24.556671;27.480795
110203;3.831451;101.870593;1.633666;0.484967;4.256194;4.823105;19.331396;30.07416
110204;0.027594;97.811335;0.107722;0;0.1;14.510201;24.265217;34.260931
110205;0.432954;108.943177;0.117941;0.047189;0.826478;10.504155;23.935162;28.286925
